sourceId,activity,pVal,pVal-speed
0,0.57299656752,0.855069063318,0.0992736822888
1,1.17585071045,0.46312889913,0.352513836749
2,2.97341300498,0.360634115049,0.41943604733
3,0.673379487649,0.77622251172,0.974191528398
4,0.850200218332,0.164430011036,0.293861271383
5,1.2436639254,0.875481900299,0.971739202079
6,0.926276089078,0.993477533325,0.24218458844
7,2.52885196713,0.220285629664,0.473853171566
8,3.32020396482,0.575036408067,0.49397804489
9,0.74168797954,0.610498652528,0.227070482641
10,1.42388492938,0.159648477574,0.470942369168
11,0.617140937833,0.88871952626,0.526409114091
12,0.797406287723,0.321820039489,0.523557659343
13,1.06379834365,0.529328192933,0.996313031383
14,1.03944032605,0.395043782997,0.871619778211
15,0.634551071956,0.695063870631,0.0912051892575
16,0.467933010221,0.0563026776925,0.0406941630537
17,2.64812042463,0.0173362691813,0.317809136175
18,0.470822234064,0.992719757801,0.57302738382
19,1.12202784274,3.54053171826e-05,0.000582269009876
20,1.59525691499,0.0842472316737,0.639772288941
21,0.588788360399,0.70304656299,0.789864356432
22,0.871768118086,0.12247979733,0.448157227955
23,0.933100383785,0.089414999503,0.953704758519
24,1.80960856724,0.222279543439,0.596415533282
25,1.27976520419,0.363510255894,0.664551739664
26,1.13903495832,0.951665862651,0.813222135707
27,0.526779871733,0.0876378193716,0.811854576202
28,0.599087113489,0.836815518731,0.878229315201
29,0.894643715778,0.0442860488153,0.586001638682
30,0.443161314291,0.793587823629,0.0848829604705
31,2.65107170058,0.241276598377,0.617524414746
32,0.76025433377,0.724658474515,0.506832469962
33,0.507434318041,0.904662528861,0.930339595294
34,1.77486830368,2.69050985705e-12,0.927040721893
35,0.580835380635,0.0149138287548,0.768660123974
36,0.752167742785,0.848229805807,0.220629044732
37,0.441622953384,0.899624052919,0.0406175512371
38,0.585163659478,0.115344595498,0.45470846564
39,4.58440766898,0.954866504607,0.00644960226613
40,0.369360563856,0.70066583148,0.0194778314968
41,0.669150759932,0.758359721474,0.237491739624
42,0.816233869138,0.0944296315805,0.900278214343
43,0.822580545766,0.894362535015,0.920828601124
44,0.776430940797,0.627726211839,0.0025045677009
45,0.836087005542,0.344265043183,0.551430548768
46,1.79846148501,0.818669699763,0.804377625256
47,2.11396457848,0.983990944807,0.00242144638082
48,0.663499567932,0.0181302805271,0.92376269248
49,1.75128227998,0.871958745834,0.131741996764
50,0.807158446761,0.998510665031,0.578638471914
51,1.60900837943,0.000439755558378,0.497268712127
52,0.6064267542,0.699269313868,0.778623318177
53,1.28110796087,0.196063038506,0.0333880139567
54,4.14296013101,0.863455149955,0.1720572704
55,3.57931249833,0.18243435277,0.640008764976
56,0.823666975357,0.0194280916544,0.18424895899
57,0.7047803545,0.373065517683,0.380858735276
58,0.838702850926,0.914763913435,0.667512900814
59,1.33997490394,0.99139639992,0.447936758811
60,0.841910927988,2.44299094009e-09,0.0189705566524
61,0.647140082001,0.989846893047,0.121353830079
62,0.813982156096,0.917237398038,0.551342126526
63,0.91186742678,0.57575819472,0.988494622853
64,0.720781528919,0.756813601438,0.0943921272182
65,0.702066500944,0.808361912514,0.449636588565
66,0.928135318816,0.0429947668375,0.582309836537
67,0.707709171434,0.297714140307,0.910438794418
68,0.92954727205,0.884147361816,0.00319936192211
69,0.75456659999,0.744062135847,0.799099335119
70,3.3548948009,0.917508870684,0.764448754097
71,0.704087958337,0.00899487362172,0.0851679215655
72,2.07505864737,0.830888471621,0.202054255419
73,1.95931528939,0.000279074272064,0.824178742585
74,0.257539519636,0.00410683658751,0.0502750934958
75,1.29823769192,0.0408317112847,0.15084532507
76,5.07244733496,0.457977742318,0.72672737716
77,3.10458217852,0.885948242374,0.811693344514
78,0.842154682791,0.946723271155,0.959890342347
79,0.968479318864,0.0362325184739,0.779560293873
80,0.431225642816,0.932490163243,0.00360870574619
81,0.515050838487,0.0466613853181,0.598808089006
82,3.36241861543,0.938208253459,0.206825678564
83,2.35390172961,0.999761528996,0.657984516017
84,0.798330321849,0.49842244037,0.655261885938
85,0.752688301695,0.638820338243,0.893961247905
86,0.686699785329,0.683763353428,0.640290687615
87,4.57688165566,0.843151357868,0.758512757502
88,0.472260327843,0.996582565602,0.618377096979
89,0.534143930233,0.527903661637,0.575290012115
90,1.38121546961,0.988261190022,0.677183950215
91,0.61524940356,0.70623821189,0.388733802517
92,1.88222639693,0.846194770031,0.86546334006
93,0.878496193142,0.361535368815,0.871813993514
94,1.18058471388,0.272010701124,0.011275526333
95,0.978116382551,0.532380594603,0.5097110458
96,1.13059138696,0.59418356691,0.899681541409
97,1.37474225825,0.968916975051,0.0519474961726
98,0.948021577635,0.414633789537,0.133907829239
99,0.952380952381,0.335483872765,0.686998015228
100,3.38316286389,0.0709392386599,0.185407942806
