sourceId,activity,pVal,pVal-speed
136,0.418121451529,1.01867239535e-06,0.790800509156
137,1.28354032354,0.725668979824,0.192812183222
138,0.308744755167,0.858816376862,0.184746942591
139,0.619683179316,0.135287640321,0.322325226017
140,0.698839918624,2.49504795436e-11,0.205684333845
141,0.595339148657,0.251170503606,0.124330206182
142,0.514767123439,0.00169430318392,0.956315746559
143,0.427357382204,0.00167721061446,0.78433398225
144,0.507546237909,0.065432309152,0.993149050454
145,0.988129539845,5.89227172066e-06,0.620106556138
146,0.712809456408,0.0114157802589,0.456995207642
147,0.86672148148,9.98454287053e-08,0.713308367848
148,0.658539914511,3.4937057176e-12,0.44920743604
149,0.604543976474,0.00945051889218,0.871463310081
150,0.632580869202,3.89198690419e-07,0.197293863642
151,2.51206027522,7.58731902547e-12,0.986739328822
152,0.278899261,0.181733083653,0.0241523848543
153,0.225417645056,0.240856453666,0.883538033072
154,0.361393429241,0.0241271032247,0.929900949833
155,0.420964552685,0.10244698864,0.683019817436
156,0.242806230567,0.1088442183,0.934709485541
157,0.42090579138,0.971124447636,0.537284723402
158,0.307997277873,0.0078788597151,0.0534524384075
159,0.998351273606,0.0107973272414,0.994662492373
160,0.289437424031,0.38561407959,0.620013655934
161,0.405976370974,0.00654442356376,0.837808594507
162,0.396661833562,0.179564214755,0.833999943257
163,0.256849829462,0.070961602886,0.209246400668
164,0.220350236706,5.03862066986e-05,0.343103716627
165,0.319922038146,0.982867392056,0.324933860733
166,0.351101281703,3.37683277113e-08,0.856713940247
167,0.268412807859,0.423647650937,0.430007060538
168,0.235985054832,6.15886373027e-06,0.498462406098
169,0.47998510933,0.873929315104,0.940945757508
170,0.34024761014,0.84842722876,0.780482270489
171,0.29968360046,0.0751391960001,0.936081457395
172,0.321116113638,0.609579391143,0.446641462674
173,0.790588506439,0.513653596675,0.835412961484
174,0.253752456215,0.601977664348,0.399785134043
175,0.449630752502,0.462760026558,0.151217521484
176,0.556156380294,0.307676308952,0.861737701319
177,0.537423251624,0.313741208331,0.731575391748
178,0.515474274503,0.751929611461,0.706529309257
179,0.316954234852,0.0806551291255,0.860119138383
180,0.490634673345,2.46902154289e-07,0.931389246797
181,1.38259486523,2.04189228997e-10,0.779226070877
182,0.76837368341,5.21540542752e-07,0.926932904057
183,0.475661262661,0.0677584075893,0.30640736687
184,0.667613764519,0.00278290710537,0.605104203876
185,0.534186419678,0.335923644595,0.0122270910102
186,1.12465092652,8.27449743972e-10,0.0399865440975
187,0.435581125376,0.414445939616,0.990273265684
188,0.707237574782,0.921928289046,0.871460014968
189,0.44407074241,0.335127937273,0.824351717735
190,0.5538189218,0.026575299632,0.993696220982
191,0.297867820073,0.771223812053,0.942322685107
192,0.519163400289,0.495582127988,0.45645460746
193,0.638697962522,0.827986754487,0.694686552197
194,0.385073484964,2.06546403652e-11,0.9064984102
195,0.646586960865,0.990368885519,0.513631865258
196,0.424664728951,4.03661773871e-15,0.0535180987846
197,1.10756926103,0.395906186225,0.428890104069
198,0.67315838805,7.11214412334e-12,0.409520429598
199,0.902560161818,4.21712742947e-25,0.224682812134
200,0.86281764827,0.828107117163,0.875526898769
201,0.690070665131,0.914788139077,0.888365260145
202,0.241710549935,0.0564699942546,0.70690593411
203,1.09767712857,4.36162870583e-05,0.848589639389
204,0.53121104602,0.8718494554,0.963645448195
205,0.324023878279,0.00017018259402,0.43508476538
206,0.441993338494,0.229278338072,0.97060994367
207,0.733517989641,2.55344621645e-12,0.589982816098
208,0.785078130965,0.00140657366281,0.67774889387
209,0.710778459007,0.662744050308,0.0875045504505
210,1.73806320151,1.7547690652e-20,1.50104807908e-05
211,0.345053186896,0.835963118158,0.950790184517
212,0.402173224733,0.169588005948,0.970963012323
213,1.47689443347,0.0389599348556,0.789389270939
214,0.483200281588,0.12418088024,0.656568261853
215,0.759587529696,0.000321925392769,0.969237919317
216,0.815090576387,0.0052507471223,0.913384387324
217,2.50478034615,0.000683910922973,0.999153315669
218,0.884053668123,1.84790243991e-16,0.171027329865
219,0.736068233278,7.65033225159e-06,0.981981906365
220,0.756866129678,0.94507546087,0.422107383657
221,0.306129906333,0.827755823692,0.845351373461
222,0.767722506971,6.35731089751e-14,0.351384802796
223,0.830893101275,0.0287663306482,0.932665290662
224,0.731893587312,0.0195850489748,0.946107377443
225,1.2052488436,4.85009017765e-06,0.0427574221464
226,1.59782911266,0.187396558367,0.782838409286
227,0.357593999611,0.685188132726,0.34565975626
228,0.797282022541,0.00292003905163,0.879692451938
229,0.948026552548,0.000546269895737,0.388870239901
230,0.413900637607,0.838547184101,0.308171465209
231,0.368640590303,0.250681386251,0.696078048944
232,1.19341422504,0.033353939932,0.995050962034
233,0.679503064453,0.0104304254613,0.999433908717
234,0.45616732417,0.000908565568916,0.658729119861
235,0.439715813789,1.47002168034e-06,0.684882462917
236,0.457840770736,0.000169084360555,0.921814496475
237,1.26577119997,0.711069451782,0.965633531202
238,1.01830013426,7.82133103694e-05,0.00035382437202
239,0.531787130215,4.47939975543e-11,0.31051048849
240,0.365818920313,0.601516586647,0.959776272061
241,0.700309491684,4.04978981396e-20,0.723734906136
242,0.516220680353,0.00115509873596,0.859951116147
243,0.429982720308,1.93893037207e-08,0.354530922583
244,0.60301681078,0.335803376362,0.323106906361
245,0.653699371754,6.91138480451e-12,0.989132529854
246,1.34035649681,4.5860578801e-07,0.664864483314
247,0.758019890105,0.780276841476,0.00823589310309
248,0.656638379343,1.77730573436e-21,0.759209609235
249,0.301160918249,0.16925052321,0.42246266694
250,0.895673866102,0.76592619886,0.492597355942
251,0.478260869565,0.620466422824,0.975050407061
252,0.534900620785,3.24168246201e-07,0.138759535856
253,0.869565217391,0.000167506215719,0.459936574334
254,1.3157192207,2.18152502883e-05,0.0234980291226
255,0.551417279659,0.618290626307,0.751221936648
256,0.807374036882,1.13918470733e-09,0.875320667635
257,1.50768444878,0.0604585093378,0.792798031724
258,3.23721880596,8.48129590633e-05,0.7442236374
259,1.31297405469,0.953231280663,0.235297249098
260,0.617803470067,0.00129204729882,0.990301257523
261,1.25966181695,0.000288638557146,0.975719157721
262,0.792676801866,3.83140279459e-08,0.0152909463045
263,0.402761213056,0.00398731469055,0.928401188644
264,1.46511698562,7.61822491403e-08,0.645768832837
265,0.653884712288,0.00744035943067,0.971471001739
266,0.546626733171,0.389113930903,0.81608928811
267,1.51659553815,0.307373791671,0.509104166037
268,0.543856886169,0.153912536725,0.263231374579
269,0.810150452993,0.0447155611506,0.189205280807
270,0.925804356535,0.0410578908472,0.840646888855
