,label,0.0,3.0,6.0,9.0,12.0,15.0,18.0,21.0,24.0,27.0,30.0,33.0,36.0,39.0
0.0,meanRate,0.868856125943,0.453569249294,4.45816408868,8.82332661393,18.7521133914,13.6306227226,1.10219544942,0.137653009275,0.207525270688,0.225778428044,0.172959531077,0.0,0.0,0.0
0.0,numTrials,25.0,46.0,78.0,127.0,134.0,139.0,142.0,148.0,152.0,152.0,152.0,3.0,2.0,1.0
0.0,stdRate,2.27563545999,1.01567571469,13.4911746662,8.74770824805,8.91472423081,8.22774976709,1.85676532426,0.717637097512,0.824128933767,0.985126576807,1.24111629217,0.0,0.0,
1.0,meanRate,1.4686892771,1.32768768636,0.647975712348,0.352760237691,0.25688700468,0.303027450571,0.496502873429,0.31025378109,0.697433525526,0.64161807125,0.44635021919,0.0,0.806451612903,0.0
1.0,numTrials,25.0,46.0,78.0,127.0,134.0,139.0,142.0,148.0,152.0,152.0,152.0,3.0,2.0,1.0
1.0,stdRate,2.26138058455,1.9431328636,1.37210534396,0.908694126783,1.04751879204,1.10620193823,1.29635834013,1.16647602104,1.83870023631,1.98017816052,2.23536991307,0.0,1.14049480837,
2.0,meanRate,3.67576131571,3.73599615502,2.62417577279,2.18824694539,2.31675740337,3.43518641072,1.96624304992,2.02193553428,2.3732449683,2.21541891828,2.36456474078,3.46071552968,4.83870967742,2.90697674419
2.0,numTrials,25.0,46.0,78.0,127.0,134.0,139.0,142.0,148.0,152.0,152.0,152.0,3.0,2.0,1.0
2.0,stdRate,4.51223923804,3.10168993533,2.91983837563,2.81345577042,3.19454447926,4.65671047001,3.74429326849,3.33528077955,3.75313376818,3.74812164396,5.128554582,4.58279988627,6.84296885019,
3.0,meanRate,10.0958587231,5.97037675689,5.59260145645,6.85016330661,8.09727254375,5.17195773707,8.08973277106,6.59055062569,7.65076708783,6.76531518041,7.61148870623,14.4175747624,6.45161290323,11.6279069767
3.0,numTrials,25.0,46.0,78.0,127.0,134.0,139.0,142.0,148.0,152.0,152.0,152.0,3.0,2.0,1.0
3.0,stdRate,7.22435317664,3.44990587642,5.00415111338,4.68979941758,5.26890214342,5.12127918992,5.36071270802,5.29157206949,5.83035479683,5.61816560991,9.11516716325,8.20783371487,9.12395846692,
4.0,meanRate,4.51626638122,3.56085252805,2.09721886047,1.91635617759,2.8468328367,3.44759722673,0.819525312919,0.588882422182,0.706256631606,1.0027007878,0.614684819573,0.0,0.806451612903,5.81395348837
4.0,numTrials,25.0,46.0,78.0,127.0,134.0,139.0,142.0,148.0,152.0,152.0,152.0,3.0,2.0,1.0
4.0,stdRate,7.72242416745,3.04069887991,2.84692437836,2.38173911291,3.70823518849,4.49453896022,2.11558974331,1.72127595229,1.85184575715,2.87929564053,2.48163958721,0.0,1.14049480837,
5.0,meanRate,10.4220250391,10.2397602442,13.9707870323,14.0870370803,15.5198282145,14.1330931334,19.3048824131,4.48152891737,4.26783214113,4.06956378685,4.03535513159,6.62785490372,12.1600253004,8.72093023256
5.0,numTrials,25.0,46.0,78.0,127.0,134.0,139.0,142.0,148.0,152.0,152.0,152.0,3.0,2.0,1.0
5.0,stdRate,7.69372766013,5.88326747227,8.09373067924,9.7115630218,9.29258626552,9.46716108736,8.85105728429,4.61178264959,4.64106668878,4.92218809024,6.20493948222,6.4976745892,3.33203385189,
6.0,meanRate,1.28210818225,0.610332150789,0.715944990572,0.384906499146,1.62550322733,1.31471415218,0.759082534164,0.190489753068,0.0795147568438,0.0596892339722,0.181820464654,0.0,0.0,0.0
6.0,numTrials,25.0,46.0,78.0,127.0,134.0,139.0,142.0,148.0,152.0,152.0,152.0,3.0,2.0,1.0
6.0,stdRate,1.91684866175,1.02660945288,1.64408339452,1.13899945932,3.29583576525,2.66772585989,2.81646220771,0.955505611023,0.452711975446,0.625567734024,1.45701821652,0.0,0.0,
7.0,meanRate,14.7563600188,16.3638303694,17.3821024014,17.9226996727,18.2040114074,18.3784191955,16.0008953405,16.3548382037,16.3692644341,16.1442200413,15.4674970473,21.473354232,20.3194180898,23.2558139535
7.0,numTrials,25.0,46.0,78.0,127.0,134.0,139.0,142.0,148.0,152.0,152.0,152.0,3.0,2.0,1.0
7.0,stdRate,6.44212961097,3.48764296617,5.5794521207,4.68753966108,5.15971692017,4.70907065384,3.93993040463,4.31784165011,4.26346904429,4.85614111863,6.87327856061,2.42656180296,5.92610047484,
8.0,meanRate,2.0304455681,1.28423821723,2.8286490009,4.3201448597,4.61219500518,3.56412554315,2.48640512799,3.03026799198,3.41342538888,2.25798214799,2.45116830215,2.886002886,2.41935483871,2.90697674419
8.0,numTrials,25.0,46.0,78.0,127.0,134.0,139.0,142.0,148.0,152.0,152.0,152.0,3.0,2.0,1.0
8.0,stdRate,3.34547411757,1.61399011152,4.08844545335,5.81853367361,5.54090534312,4.9257288761,4.35886021111,4.79848219087,5.82818856051,3.72895521247,6.15865785371,4.99870362935,3.4214844251,
9.0,meanRate,5.3585842487,6.91540186072,6.87111078782,6.5183220445,4.7476260283,4.41948767918,3.11651021362,3.9648300321,4.13609950439,4.56882342518,3.5647202375,2.44563865254,7.32131562302,5.81395348837
9.0,numTrials,25.0,46.0,78.0,127.0,134.0,139.0,142.0,148.0,152.0,152.0,152.0,3.0,2.0,1.0
9.0,stdRate,4.30096467389,7.42872614322,5.66685144864,5.37077127453,4.36539431163,4.71103396323,3.64051474924,4.65181154985,4.51739298496,5.47618583257,6.01198902516,2.59764208571,3.5109349983,
