,label,0.0,3.0,6.0,9.0,12.0,15.0,18.0,21.0,24.0,27.0
0.0,meanRate,48.6725663717,39.2376681614,20.3414783518,13.4689148659,4.01039915554,5.82780514765,7.92735325881,8.96965521209,14.7515468149,7.95829664586
0.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
0.0,stdRate,,,7.61657953351,11.5135293609,4.73756841408,5.24595035427,6.94283259764,6.97846832262,9.88896537676,7.79191625473
1.0,meanRate,0.0,0.0,0.668449197861,1.3522434397,0.426900681774,0.546304415411,0.528755167272,1.11847070331,0.813971889468,1.22428991185
1.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
1.0,stdRate,,,1.33689839572,2.9088105839,1.04732425852,0.80397921365,0.998573625431,2.20590957006,2.3333034616,1.73140739762
2.0,meanRate,0.0,0.0,0.162760416667,1.79548791994,1.1311093652,0.836788993146,1.01232572507,0.525260107315,0.231251624139,1.33146680649
2.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
2.0,stdRate,,,0.325520833333,3.70499642151,2.23750027385,0.972457879305,1.33153741751,1.10699138685,0.719230591396,0.497852497496
3.0,meanRate,4.42477876106,16.8161434978,14.7273766191,13.7117495998,12.6782334587,5.69580447582,2.48911721944,4.32029881632,7.08920638725,4.20875420875
3.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
3.0,stdRate,,,5.77679482794,7.46429492307,5.83390045715,3.67705269813,2.94419263606,5.42216588153,9.39229298133,5.95207728272
4.0,meanRate,35.3982300885,31.3901345291,32.7235417515,36.2383664726,21.7186527223,13.105390505,14.372201041,22.3053489172,23.1166266862,22.1905638164
4.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
4.0,stdRate,,,8.27542663931,10.1594899107,8.39953099793,5.1739064555,7.69770806357,9.95441931255,12.643008056,17.0972108274
5.0,meanRate,0.0,0.0,15.595407197,2.06462198018,0.649547936767,0.549868263017,0.247726881339,0.00755857898715,0.0,0.0
5.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
5.0,stdRate,,,21.4458616839,4.28366630036,1.38449110236,1.32843002147,0.923885126491,0.0529100529101,0.0,0.0
6.0,meanRate,0.0,1.12107623318,0.668449197861,2.75139479258,0.739092013292,0.318652996793,0.0534729761641,0.0594028038123,0.0,0.0
6.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
6.0,stdRate,,,1.33689839572,5.3844990457,1.41027143886,0.724986941046,0.273398704896,0.415819626686,0.0,0.0
7.0,meanRate,13.2743362832,6.7264573991,4.77949707314,5.73467204182,5.23284431822,3.14101026139,2.75045238217,1.97032799446,3.05064528794,5.67790210298
7.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
7.0,stdRate,,,4.35278561492,5.47220318366,4.96236042537,2.22940078351,2.92401774321,2.47117485191,3.90634128909,3.87438840558
8.0,meanRate,8.84955752212,12.331838565,1.4962637674,1.32511037763,1.17273362702,0.539118394449,0.805982652862,1.05618232222,0.523813967812,0.0
8.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
8.0,stdRate,,,1.74722633718,2.57487690737,2.25478624029,0.754905505046,3.57470609604,1.90283246111,1.42612150746,0.0
9.0,meanRate,4.42477876106,7.84753363229,1.9671374862,5.03213995398,1.65021177338,0.157971909275,0.168491631418,0.241711280411,0.0,0.0
9.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
9.0,stdRate,,,2.32771842234,5.56929018902,1.88743442277,0.468869287779,0.48349197794,0.536964739846,0.0,0.0
10.0,meanRate,17.6991150442,6.7264573991,5.92943743102,7.97729670689,6.67232721031,7.27379122507,6.55444422379,5.31059809317,6.53564032304,2.20372184133
10.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
10.0,stdRate,,,7.84780982358,6.30847464555,4.6723925224,5.36614127168,4.99717061189,4.71424169123,6.7677627524,3.11653331571
11.0,meanRate,8.84955752212,8.96860986547,1.4788562362,6.55685655413,7.47064868057,6.73502708387,5.82677397087,7.55940373041,7.87339568948,6.09094536617
11.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
11.0,stdRate,,,1.73186338404,4.70150908526,3.5432745365,2.62010126794,3.18169817843,3.98739543322,4.47804743305,3.85223571833
12.0,meanRate,8.84955752212,19.0582959641,4.46798872601,11.3970745953,12.8679094313,11.4987205308,2.54402092657,3.59968870836,4.4255697365,4.94332815586
12.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
12.0,stdRate,,,5.95939302497,9.56979766406,7.63316364407,5.77922017986,2.39696157889,4.06902402557,7.87918562925,4.91323284415
13.0,meanRate,4.42477876106,10.0896860987,6.13719804504,7.20907089086,9.41247301108,11.2731094009,20.4626778251,31.6174000754,27.7570346355,32.0928844435
13.0,numTrials,1.0,1.0,4.0,41.0,97.0,115.0,108.0,49.0,17.0,2.0
13.0,stdRate,,,5.55864388574,5.22185186734,4.77466927661,4.22014117363,7.1939302805,8.0312211371,9.51759575225,9.37291856528
14.0,meanRate,4.42477876106,5.60538116592,13.7401966779,13.9807831803,8.72740849264,3.9499451298,1.17091014118,1.22296484644,1.7758659353,0.0
