11.0,stdRate,1.87037518979,1.92968241224,1.93961448873,1.78713686439,1.73625529912,1.57391130667,2.10824832805,2.5903571273,2.96318935883,3.45229604579,5.19329680578,
12.0,meanRate,0.800131452648,1.61682827458,0.784760225648,0.587239802642,0.721951932595,0.0582750582751,0.0837763348738,0.122292696894,0.0729625716858,0.41253485099,0.385186070744,0.0
12.0,numTrials,31.0,42.0,52.0,60.0,62.0,65.0,65.0,65.0,67.0,67.0,67.0,1.0
12.0,stdRate,1.23725498854,2.52469105719,1.67211380974,1.62834879319,1.98750424555,0.469828540111,0.541192419776,0.692269188356,0.459105606462,2.11835234777,1.81314034238,
13.0,meanRate,58.0665146434,63.1379870523,68.9060217789,69.5351299722,67.4660614889,58.949056066,38.5798427463,26.5090576075,29.6544530362,31.6629354847,29.6846925589,19.6078431373
13.0,numTrials,31.0,42.0,52.0,60.0,62.0,65.0,65.0,65.0,67.0,67.0,67.0,1.0
13.0,stdRate,13.052500236,16.7555171297,17.8396232409,15.8093171814,17.4034566021,18.3918599841,17.9614514012,14.0622868922,19.2444470352,19.6888138746,25.9176451664,
14.0,meanRate,11.2735894771,8.33731915295,10.6628804514,10.226480453,4.40880366361,3.12955206227,0.164445483594,0.482260521631,2.33478393771,0.180757114084,0.0,0.0
14.0,numTrials,31.0,42.0,52.0,60.0,62.0,65.0,65.0,65.0,67.0,67.0,67.0,1.0
14.0,stdRate,13.9117449049,10.7216236762,11.966813693,10.2659342446,8.30233908607,9.34951907681,0.982960115969,3.44313664233,10.0965077179,1.4795607448,0.0,
15.0,meanRate,2.55746484283,5.99760160424,14.9763897577,19.1716511177,17.3044322831,14.1588507484,5.29075565724,1.48503484259,0.96281846272,1.57348577037,1.18031305191,0.0
15.0,numTrials,31.0,42.0,52.0,60.0,62.0,65.0,65.0,65.0,67.0,67.0,67.0,1.0
15.0,stdRate,5.85877580292,10.5696348329,20.1473187791,23.2323249815,19.8687450628,17.5590276305,10.1039142155,4.0963852151,4.19488378533,3.63154796638,4.02975345211,
16.0,meanRate,0.427307349093,1.24433271683,3.63265686787,4.54083188537,3.96168982056,4.65635852542,3.27284248439,2.74118671752,2.59578673453,2.14256315254,2.64015161843,0.0
16.0,numTrials,31.0,42.0,52.0,60.0,62.0,65.0,65.0,65.0,67.0,67.0,67.0,1.0
16.0,stdRate,1.10869456027,2.01843347056,4.73660564566,4.97334333003,4.77359122666,4.36677662888,3.62317477417,3.46783068927,3.30537115689,3.93645816859,6.03958597248,
