sourceId,-0.45600007296001166,-0.43200006912001104,-0.40800006528001037,-0.38400006144000975,-0.3600000576000092,-0.3360000537600086,-0.31200004992000796,-0.28800004608000734,-0.2640000422400068,-0.24000003840000614,-0.21600003456000552,-0.19200003072000488,-0.1680000268800043,-0.14400002304000367,-0.12000001920000307,-0.09600001536000244,-0.07200001152000184,-0.04800000768000122,-0.02400000384000061,0.0,0.02400000384000061,0.04800000768000122,0.07200001152000184,0.09600001536000244,0.12000001920000307,0.14400002304000367,0.1680000268800043,0.19200003072000488,0.21600003456000552,0.24000003840000614,0.2640000422400068,0.28800004608000734,0.31200004992000796,0.3360000537600086,0.3600000576000092,0.38400006144000975,0.40800006528001037,0.43200006912001104,0.45600007296001166,0.4800000768000123,0.5040000806400129,0.5280000844800136,0.552000088320014,0.5760000921600147,0.6000000960000152,0.6240000998400159,0.6480001036800165,0.6720001075200172,0.6960001113600178,0.7200001152000184,0.7440001190400191,0.7680001228800195,0.7920001267200202
0.0,5.91990015884,5.92693442251,5.96885636487,6.31217381439,6.88733832539,7.25499205809,6.87105740867,5.50567279328,3.59031086907,2.06313818924,1.77927161334,2.8030406172,4.01293396869,3.45371000681,-0.703483095076,-9.03681642841,-20.2832425686,-31.6249149081,-39.8781484003,-42.8783185841,-40.3830837304,-34.0668255049,-26.521102791,-20.0340367597,-15.6515770365,-13.0461198094,-11.164737917,-9.06223054232,-6.47129566599,-3.81688223281,-1.734796914,-0.540560471976,-0.00589970501475,0.453312911278,1.34496255956,2.76117540277,4.39130928069,5.76117540277,6.60982527797,7.03284547311,7.37258906285,7.91394372589,8.67767188564,9.41780122532,9.81637168142,9.75045382346,9.3712843204,9.00255275698,8.87803494441,8.98054231904,9.04969366916,8.78312911278,8.05343771273
1.0,4.35219869707,4.17979292694,4.03548161936,4.02815262913,4.16943927408,4.29490460679,4.18403908795,3.74290367613,3.11761284318,2.66222661703,2.59824336901,2.65001163332,1.96335504886,-0.720451372732,-6.39355514193,-15.0385644486,-25.444218241,-35.3221265705,-42.266286645,-44.7520939972,-42.663506282,-37.4236272685,-31.1226733364,-25.592019544,-21.7525593299,-19.3489413681,-17.5002326664,-15.3521986971,-12.5180898092,-9.25005816659,-6.05403676128,-3.29147277804,-0.974813866915,1.17705909725,3.45253606329,5.87668683108,8.21765937645,10.1307003257,11.4033271289,12.1146463471,12.509771987,12.8179385761,13.0953932061,13.2005583993,12.9660888785,12.369765007,11.5820730572,10.9105397859,10.5552000931,10.4810376919,10.4623662168,10.2211493718,9.62488366682
2.0,10.2209446198,7.70106237734,5.63111186961,5.67292431095,7.94082259578,10.7067369229,11.530826009,9.01670364366,4.33127826606,0.842840686065,1.82637170407,7.86393890264,15.2055209489,16.8182225446,6.09345933953,-19.3357581705,-55.2727408482,-91.9883095827,-118.680860142,-128.144700913,-120.043305743,-100.620744091,-78.8544671047,-62.1928492192,-53.2736154962,-49.7734874989,-47.130343886,-41.5894700913,-32.3748186705,-21.5578334329,-11.9634994453,-5.2201126376,-0.819609181671,3.24238416247,8.6843374008,15.7571678471,23.1729456438,29.0540361806,32.3635122451,33.4691313252,33.6802201553,34.2686236027,35.5046505675,36.6255439884,36.5983019029,34.9591048724,32.2548638962,29.6635378445,28.1202107688,27.7059689393,27.6574793071,26.9588702108,25.1497141394
3.0,7.29457294573,3.32134821348,0.721109711097,1.55024300243,5.54666546665,9.67952929529,10.1025110251,5.46188461885,-1.87226622266,-6.37228872289,-2.68378183782,9.64526145261,25.0178426784,33.2710377104,24.5680406804,-4.13835388354,-47.362298623,-92.3767662677,-124.896588966,-136.372558726,-126.72302223,-104.045517955,-79.6965169652,-61.9887948879,-53.3881513815,-50.4445594456,-47.2680226802,-39.9369543695,-28.2360273603,-15.1315363154,-4.30829808298,2.66200162002,6.81961569616,10.603501035,16.0023625236,22.9245567456,29.5607731077,33.9435244352,35.2443524435,34.440599406,33.4621321213,33.6341688417,34.9544145441,36.1873818738,35.8941814418,33.7086445864,30.5078525785,27.7539150392,26.5138826388,26.6141436414,26.9058140581,26.2192646926,24.1355188552
4.0,2.05699577128,1.13504320647,0.76369737084,1.29297665012,2.48501562787,3.53405956977,3.68519029233,3.02601581173,2.54646993933,3.77380952381,7.69075197647,13.563476742,18.9980694981,20.6339860268,15.8084666299,4.32073910645,-11.4155175584,-26.9612061041,-37.8529141386,-41.6695624196,-38.6399154256,-31.4903934547,-23.7386927744,-17.9099558742,-14.8315407244,-13.583149476,-12.6172550101,-10.9297205369,-8.45017466446,-5.92618128332,-4.19709505424,-3.48451002022,-3.38403199117,-3.1704817062,-2.333425262,-0.951783416069,0.504412575841,1.5686247472,2.09762824049,2.40159036588,2.90724397867,3.81168413311,4.93390329105,5.83043758044,6.13191763192,5.84886927744,5.34891524177,5.08622908623,5.32827725685,5.9249862107,6.47536311822,6.62539069682,6.27969295826
5.0,5.74522566576,4.7075265975,4.24981827794,4.78921892553,6.02752263266,6.98063834005,6.69782924734,5.12398400846,3.28994581378,2.86565783387,5.00903654266,9.09502411947,12.6598493359,12.2351318311,5.09358686315,-8.88792704685,-26.9759961673,-44.3797330338,-56.3395724575,-60.3635928104,-56.9156809621,-49.0439602194,-40.5880030397,-34.2237989824,-30.6565618185,-28.7390305954,-26.6895691535,-23.4022335294,-18.9130707725,-14.1643758673,-10.1921958633,-7.33156016652,-5.15636357629,-2.89306482522,-0.0156611379105,3.34219916738,6.57232538162,9.08800303971,10.6981596511,11.7460516751,12.7834368598,14.1000627767,15.565585145,16.7082369656,17.096742219,16.7030000661,15.8981200026,15.2049659684,14.9649111214,15.0832287055,15.1727516025,14.861973832,14.0329082138
6.0,3.45063980245,2.81027612527,2.43349421933,2.63435851386,3.2976765069,3.89822090021,3.86595016276,3.05873274217,2.006482209,1.64925917611,2.6637389157,4.71688741722,6.27340330003,5.1080368167,-0.581462565945,-10.9989617241,-24.348495903,-37.3220338983,-46.4593388708,-49.6557975081,-46.933971265,-40.288781008,-32.5533729936,-26.0445055562,-21.7281681446,-19.1482209002,-17.1395498934,-14.7462958806,-11.7363340442,-8.57874059939,-5.93534627904,-4.11701650017,-2.88570546638,-1.66472106858,0.0365360871029,2.29745201482,4.79551577057,7.08149062746,8.90105511281,10.3375519138,11.6751599506,13.1293074419,14.6348355595,15.8920473678,16.572567067,16.5652991357,16.0672073184,15.4432596251,14.9924514536,14.7607475586,14.544056572,14.0872712987,13.266808845
7.0,3.45299938553,3.72374097496,4.0085129807,4.56413218803,5.31934558861,5.78689385017,5.28750512059,3.46742344718,0.744405755543,-1.75016961954,-2.73371652414,-1.64225638794,0.724208228788,2.36498284602,0.979844078038,-4.74901428645,-14.1711237135,-24.7321291413,-32.9643702955,-36.0374283117,-33.0447475549,-25.2619917815,-15.4210213017,-6.35559296431,0.212862921809,4.07119540171,6.12712184444,7.52205694096,8.86322584362,10.0454740386,10.5768792565,10.1265617799,8.87292296073,7.39823467663,6.29442751805,5.79305135952,5.66010484408,5.43806006452,4.82346446311,3.87234689436,2.94525129295,2.40932715449,2.35809565262,2.55645130319,2.62783232628,2.33391046649,1.74562829638,1.17417366481,0.92304713503,1.06960801884,1.40671245327,1.60208215986,1.44743714476
8.0,4.52613325518,4.02816855543,3.72018692197,3.83177022274,4.29733294256,4.72469714732,4.67710368634,4.02805457861,3.11288589293,2.56928162042,2.82817181191,3.54925426599,3.53357431288,1.09933893448,-5.03188094308,-14.8237429986,-26.7055816074,-37.9265500847,-45.7023739742,-48.4170085971,-46.1675459164,-40.667611046,-34.2702553081,-28.848508532,-25.1597466458,-22.7457665755,-20.564120099,-17.7487625374,-14.0474957666,-9.85490751596,-5.79365311971,-2.26535430507,0.716165168686,3.41748078677,6.0756806044,8.64753484434,10.8567148626,12.3940015631,13.155903999,13.3520580956,13.3452520516,13.4146476488,13.6012602579,13.7131529243,13.5119512831,12.9349029569,12.1454669793,11.4305555556,11.0128142504,10.8798847206,10.8241337762,10.5892601277,10.0406734401
