,label,0.0,3.0,6.0,9.0,12.0,15.0,18.0,21.0,24.0,27.0,30.0
0.0,meanRate,0.11089287493,0.157080046722,0.311243660577,0.592291282108,0.345265689783,0.745058805627,0.327791624009,0.478684676578,0.322622669571,0.51201062111,0.574484718708
0.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
0.0,stdRate,0.252973299623,0.452467214299,0.824178853463,1.92268948674,1.32424655279,1.75464540542,1.26402990088,1.37462597728,1.42993831392,1.79780449294,2.80868991136
1.0,meanRate,17.0722073459,19.6454742743,7.0509330992,4.3878589873,0.750158897839,0.987638433094,0.349378177128,0.261305398092,0.264006336979,0.19585758178,0.103199174407
1.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
1.0,stdRate,7.29985129279,8.47211353518,5.46112380928,4.91787925684,1.99225577331,2.21605661725,1.09156170285,0.948403927747,1.06743779217,0.993550430953,1.0058611295
2.0,meanRate,3.54078900331,3.47568779389,1.49072462395,1.96250557103,1.01293821714,0.884297895109,1.02753018247,0.604075769625,0.597272089051,0.546371399059,0.504774018116
2.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
2.0,stdRate,3.0325164317,2.62992618128,2.1028037807,3.05335788663,1.90878367604,1.71028618981,2.24657837758,1.37878655394,1.68101044489,1.81853412592,2.56223742806
3.0,meanRate,0.994414173207,1.08427045536,1.27678304459,2.13694176953,2.80641825683,3.5947894057,3.0294372523,3.06093469216,3.62954395184,3.26985000012,3.91210889952
3.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
3.0,stdRate,1.16505704536,1.23568592108,1.67532261763,2.46620667469,3.54897372584,3.69588935433,3.43688869519,3.53133721863,3.95142684715,4.50304016355,6.58360256671
4.0,meanRate,3.8298743119,3.71636685708,5.19559047393,4.13681604943,1.93479099778,2.26741282264,2.26651883542,1.89693747844,1.88582428862,1.79551112934,1.62099700038
4.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
4.0,stdRate,4.65471111359,2.97693874592,3.87391616574,3.65873409734,2.8454541192,2.97969918002,3.17127631459,3.15357448328,3.55702091044,3.05416874655,4.54693177591
5.0,meanRate,3.05505012836,3.57031834702,1.31307323227,2.09863518593,0.155942170893,0.441375471436,0.114390299703,0.155803689638,0.204808055785,0.198955599983,0.0
5.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
5.0,stdRate,4.01246762258,3.57214709659,2.2956092886,3.57472230553,0.681840554439,1.687866236,0.629937388696,0.7585318231,0.973547675018,1.10490869469,0.0
6.0,meanRate,4.54704925873,5.54226316293,4.28136777146,6.42661046973,5.34500906878,3.933557452,4.37243379983,4.41418609746,5.39441817669,3.71762814533,4.27820536275
6.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
6.0,stdRate,2.56475568624,3.04823612332,3.91841559818,4.83526065334,4.73723226051,4.38563341398,4.02083326059,4.47752384665,4.327464964,5.68618629467,6.51178857243
7.0,meanRate,1.41764211914,1.4560373995,0.743482111461,1.00707801241,0.356746420067,0.361183323056,0.342560358201,0.200388583847,0.529471127163,0.17438577349,0.138054524703
7.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
7.0,stdRate,1.834210478,1.25310980848,1.31626131766,2.00115882983,1.05135766143,1.1197210784,1.06142093357,0.970820082979,1.53643479858,1.11494399105,1.05825377838
8.0,meanRate,0.136603176739,0.105703505781,0.0100304926978,0.222977674166,0.322717581322,1.86647050353,2.06275614722,2.72606499277,2.80992343143,2.82522227311,3.3564224358
8.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
8.0,stdRate,0.705822486477,0.359892534568,0.0967305685383,1.15165221965,1.15847962186,3.28001809933,3.31322415441,4.07892132152,4.07656848387,4.71583977214,8.21830762806
9.0,meanRate,14.3079374616,11.7181502468,4.01885360235,4.24034313072,3.07873788989,3.77758401051,4.31081788491,4.11523338639,5.55479007738,5.16415382144,5.81545323506
9.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
9.0,stdRate,7.42188638949,5.87878850231,3.87956851591,4.04291773735,3.30834955165,4.94282356324,3.87334918883,4.48088342537,4.71280238657,5.80883908218,9.43015921982
10.0,meanRate,9.26822103159,9.33398012035,8.34934037341,10.6937117653,8.22956085668,5.82626401007,5.65169172776,4.69181389555,5.69198847371,5.56364467625,4.94567673586
10.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
10.0,stdRate,4.27467883472,4.16500155446,4.77216491541,6.47635399487,7.25580959329,4.82486897928,4.87904112189,4.67854131868,6.10591124211,5.95642711748,9.17997245324
11.0,meanRate,0.0882532888915,0.0553881487296,0.0336030405109,0.0,0.10543433475,0.0,0.11958985878,0.148066727014,0.0350877192982,0.242914979757,0.15037593985
11.0,numTrials,47.0,79.0,93.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0
11.0,stdRate,0.323067834428,0.223283675592,0.195058961797,0.0,0.602791400775,0.0,0.863743506454,0.904844959512,0.341992784028,1.35233864652,1.46568336012
