sourceId,activity,pVal,pVal-speed
0,2.37159598428,5.52982788803e-17,0.141020359688
1,0.539875926083,0.594843872798,0.216017266109
2,3.34719334719,4.75002643896e-12,0.00453534184153
3,0.649540379991,7.50021170413e-06,0.033133807749
4,0.748299319728,0.991970740391,0.991837651838
5,0.53835020248,0.000195707356415,0.114919118928
6,0.72872759069,0.0110143215518,0.0040466958554
7,0.839779517899,1.4104003273e-06,0.833633867902
8,0.654225003157,7.12213728659e-06,0.853218346769
9,0.814826285636,0.978642226767,0.0807205644214
10,0.540076443868,4.80624912261e-10,7.28231032424e-05
11,1.69940682197,7.15241607814e-09,0.000121852801187
12,2.14062876007,8.91269439637e-12,7.95146435716e-07
13,0.360100113519,7.31789455012e-10,0.0148675441028
14,1.79462891593,2.90257859807e-16,0.0376684703685
15,0.55927433504,2.80940658269e-10,0.264487074603
16,1.03585657371,0.0102905424682,0.694277584625
17,2.7998404212,0.00232937357844,0.0540378307462
18,3.97980190416,0.000955909278217,0.197878578387
19,0.499520510947,0.0901596718531,0.286230571586
20,0.335116149737,0.260358827283,0.12301255237
21,0.895634032576,0.00930061675565,2.50815844664e-05
22,1.96610999269,7.15803572364e-16,1.14180764816e-09
23,0.522797045627,0.557193817848,0.126436443546
24,0.793253741558,0.312734552831,0.576841177464
25,0.503848490185,0.806214579671,6.73237149158e-05
26,0.62632595819,2.17788498814e-09,0.106854968327
27,0.554621274959,4.36513404234e-06,0.547110144544
28,1.45930627636,1.80618622712e-43,0.0026549996561
29,1.33699244635,2.04254017466e-05,0.0514685038169
30,1.1565088612,0.11491110169,1.85072879756e-07
31,0.580136599444,0.0211204641041,0.367498598214
32,1.20861498924,0.002444403616,0.0220106875639
33,0.374746065554,0.00193307175758,0.00102222163205
34,5.06846377686,3.21203066063e-05,0.937792113031
35,0.852325389458,0.00668387083283,7.9781159134e-06
36,0.759974934425,0.0371117879094,0.508232489428
37,0.617365395859,2.08977860236e-16,0.137933779079
